1	89
1	66
1	66
1	66
1	66
1	66
1	66
1	66
1	66
1	66
2	64
1	89
1	89
17	1154
1	66
8	436
1	66
19	1221
11	675
1	101
18	1235
2	68
2	57
2	57
1	111
1	111
1	111
8	350
1	66
1	66
1	66
1	66
1	56
6	270
1	66
9	404
1	66
1	66
1	66
18	1024
1	89
9	467
2	59
1	66
1	66
24	1028
9	515
1	66
1	66
1	66
1	77
1	112
1	71
2	1077
2	3211
4	10747
345	13584
11	261
4	2040
1	233
3	5482
3	5498
1	216
1	216
2	1846
2	1345
3	9473
1	217
1	218
1	239
8	29216
25	944
49	2070
171	6359
44	1546
167	5798
15	329
14	367
4	8799
7	21888
2	923
11	40673
1	400
2	1556
2	1438
1	341
2	1455
1	32
3	7567
2	3680
2	2005
2	3201
1	458
1	1020
6	189
5	150
2	76
1	492
1	284
336	9287
1	64
3	7758
36	1229
279	10994
123	3963
20	794
182	5582
22	595
94	2840
91	3407
1	136
397	13060
222	12572
164	9215
24	648
47	862
178	11278
100	3359
100	2080
48	1047
91	2144
100	1791
102	3984
202	4800
120	2187
73	2366
193	5494
90	3221
102	2270
152	5603
43	2034
12	229
716	46420
16	429
1	134
1	125
1	127
19	317
37	844
94	3658
39	1037
57	1671
97	2245
140	2032
42	1604
36	1229
43	1180
53	1934
145	3265
28	700
120	3708
112	2312
110	3210
25	602
86	2188
17	704
37	765
61	1711
28	720
212	6276
254	9806
137	3762
33	819
610	14740
30	583
178	6004
8	90
557	15158
53	1336
156	5339
368	11551
79	1870
15	310
148	3740
100	1868
480	16022
74	2040
31	680
57	1484
50	1052
198	6328
388	11316
13	369
75	2780
246	9690
12	339
43	869
69	2270
2	98
50	830
67	1776
7	180
70	2282
595	20222
438	11676
166	6980
278	14070
20	372
60	1035
83	3208
48	714
3	92
1	98
32	708
653	20369
400	20517
1273	57507
105	12462
1	45
117	3624
3	8022
1	222
14	575
141	5707
212	10669
1	970
2	1388
1	361
1	361
1	385
1	124
1	418
135	7362
19	635
1	230
326	14859
1	161
1	290
5	1135
1	54
1	405
1	397
266	9092
296	9884
184	4636
2	104
34	727
84	1798
262	9310
1	45
213	7577
248	10759
46	916
104	3318
294	11056
102	3330
56	868
228	4878
42	1020
388	31118
396	12270
1146	32662
132	2536
676	20304
242	8214
444	13704
196	5646
109	3174
158	7368
265	7607
154	5002
649	23679
60	1542
50	1202
101	2997
71	1968
396	13282
310	10676
30	1066
118	3548
108	3239
250	6638
69	2078
332	10030
46	856
778	27870
97	3038
93	1608
66	2244
140	5262
62	1538
166	5157
78	2374
108	2214
178	4366
66	2342
49	1175
72	1240
166	6276
46	848
64	1440
10	195
622	17954
198	8230
58	1428
37	806
28	572
30	689
46	1290
457	11746
41	1166
402	13152
46	1134
144	3838
2	112
198	5822
282	7574
55	1938
479	15038
94	2874
78	1982
129	3120
74	1642
165	5109
28	666
90	2604
228	6582
42	962
282	7952
50	1760
46	1094
42	898
176	5102
3	106
38	842
45	834
42	854
46	1282
216	7016
400	14706
56	1412
74	2290
62	1200
31	721
10	353
12	282
8	223
11	215
29	969
34	703
7	195
57	1162
245	9734
46	1972
6	118
17	396
18	571
177	4590
9	287
8	260
18	874
605	18649
595	17465
72	2958
190	5348
62	4457
8	193
260	9335
72	3706
2	94
1	54
43	1330
61	1502
54	1778
36	440
106	2604
69	933
88	2866
50	1432
37	737
60	2300
63	2189
67	2349
198	6622
186	3758
54	1758
116	2896
86	2124
66	2132
137	3030
31	618
36	535
13	364
5	183
2386	119608
231	10334
348	20723
322	17855
50	1197
3	144
6	123
21	1768
9	193
2	86
2	68
1	59
1	59
1	41
6	221
1	54
3	108
5	169
1	43
6	339
1	40
12	410
2	104
17	1554
3	52
2	78
1	39
10	297
3	125
2	60
8	257
1	70
1	59
4535	216457
125	6539
166	9213
11	299
2	61
6	113
40	2430
9	205
138	6185
2	1338
2	1477
2	2005
136	6739
147	9528
9	1469
8	704
165	19970
85	6822
133	6751
59	3946
867	83102
1	70
2	2273
1	241
2	1034
119	5861
248	13202
2	1997
2	2007
2	1122
3	133
1	59
7	23002
2	1033
3	5363
2	1412
1	253
2	1523
2	1673
2	1667
5	14975
10	35797
1	38
1	38
1	290
2	64
11	37814
1	224
1	371
2	866
4	10849
5	15816
97	4614
2374	113049
1	53
5	174
1	53
1	39
20	378
4	11680
1	224
4	100
4	102
6	163
6	163
5	123
4	127
2	2528
1	347
3	128
2	6837
9	381
1	62
1	40
1	282
2	990
2	1063
2	782
2	907
2	756
1	311
27	1696
1	66
1	66
17	1156
1	67
32	1960
4	249
1	66
9	472
1	66
1	89
30	2029
8	264
1	66
6	278
1	123
1	57
1	51
7	354
1	89
5	149
11	679
2	65
1	58
21	1479
17	1232
1	77
6	278
1	77
1	77
1	89
41	2861
1	50
15	993
18	1228
1	66
2	54
9	513
8	428
1	66
67	5104
1	66
1	66
6	276
1	66
32	2352
1	66
1	66
9	513
1	66
8	437
8	175
45	3343
18	1219
12	752
1	66
1	66
4	67
44	3117
6	271
6	269
2	45
29	2118
1	66
29	1793
8	437
10	592
1	134
17	1152
1	66
9	514
1	66
1	66
1	66
21	1468
2	65
15	803
1	66
1	89
19	588
6	237
1	66
8	324
1	77
1	77
1	66
1	66
3	4950
1	224
2	48
621	27035
1	217
3	148
183	6938
67	2424
129	4666
91	3406
43	1477
43	1471
49	1454
35	1161
11	240
4	11040
1	51
1	34
2	1459
1	340
11	38260
3	9582
2	2260
3	70
1	1442
3	78
3	78
1	1235
2	2055
1	494
5	138
3	7686
41	1889
1519	68926
1	72
6	19827
1	369
140	4608
236	7708
24	646
813	23554
364	20342
43	1252
27	532
234	8659
32	1260
42	1604
32	1260
85	3152
630	16822
6	346
1	203
74	1438
40	920
42	1604
212	5240
60	1323
40	1208
147	4975
203	7862
219	4998
26	632
31	767
32	716
140	3670
1464	40729
345	6769
35	933
17	507
95	2040
155	2740
217	6209
75	1463
1	131
36	1399
130	4382
28	657
99	2740
89	3356
20	347
103	3160
140	2032
42	1604
140	2850
35	595
66	1698
534	16200
142	4849
505	13393
31	886
35	864
323	14087
49	925
44	981
140	3609
479	13390
156	5070
86	2316
38	961
43	904
338	10574
21	462
28	598
126	4442
34	939
610	14633
987	28052
338	10378
609	16302
112	2433
31	861
49	1242
57	1256
3	168
72	3015
300	10365
200	6184
2397	75814
74	2134
152	5978
636	18266
18	2609
8	90
915	31329
680	21766
64	1644
32	522
13	563
54	1310
50	1604
33	1273
169	3617
72	1582
69	2078
39	564
8	279
10	301
3	105
2	101
27	1114
27	1114
325	13933
85	2346
2	112
2	106
10	329
2	100
10	339
138	3826
39	1383
392	9114
132	2585
2	114
814	25594
39	1730
1	103
39	984
178	5212
267	10388
40	1436
1	47
1	255
1	337
1	385
6	240
4	120
1	230
1	422
1	417
1	397
52	1114
140	5351
240	8560
60	1596
398	16273
45	942
29	781
281	10421
117	3077
618	18415
102	3628
1054	25642
226	9080
784	24901
204	7488
78	2072
60	1848
666	28902
238	8548
38	682
100	2912
320	9890
65	1550
388	21648
635	26060
288	7769
62	1494
245	6918
841	24898
60	1978
36	632
54	1561
116	2764
475	15143
136	4874
51	1407
182	6076
456	36820
204	6104
63	993
168	4426
62	1538
104	3094
96	3774
128	3210
414	12234
150	3256
136	3786
165	3933
829	26613
88	2586
76	1990
80	2252
104	2780
28	651
294	7653
60	1044
39	1061
198	4550
56	1006
212	7082
202	5914
42	1109
78	1676
60	1682
214	6140
44	1312
106	3318
186	4972
46	1286
100	2296
46	1173
94	2838
62	1852
88	1630
36	618
62	1954
422	13008
46	944
20	390
28	632
78	2426
32	754
2	128
2	148
76	2266
65	1991
62	1618
80	2734
66	1938
136	4340
238	7168
20	466
360	12004
32	663
62	2055
156	4528
124	2700
186	5226
178	5726
82	1752
26	484
76	1956
34	751
372	12140
460	16697
99	3724
56	1859
312	9498
164	3890
1	56
1	54
204	5584
94	2762
19	697
96	2514
42	1479
72	2132
68	1826
1	60
2	108
50	834
144	5462
120	3258
118	3694
80	1804
57	1957
22	494
100	3453
23	484
24	583
12	336
8	193
8	189
8	201
11	230
12	253
12	253
7	195
57	2024
22	620
37	919
26	1037
97	2228
93	2111
49	1340
12	212
35	2011
68	2317
33	926
24	1134
42	1110
54	1663
332	7372
6	167
15	460
92	3824
17	787
6	196
11	177
9	292
15	273
35	1451
138	4019
57	1516
22	490
81	2573
6	202
20	661
30	725
6	152
9	237
93	2712
15	287
108	3110
1	84
28	425
26	304
78	2210
54	1688
98	2822
140	5638
143	4897
218	6520
136	4388
104	3034
26	745
17	611
130	2980
44	1315
48	2064
68	2164
32	1092
33	911
158	6192
32	768
54	1408
48	1064
75	2780
16	392
24	370
61	2386
51	1788
63	1706
92	1844
83	2381
48	1425
1853	90494
1	48
504	25192
1	45
8	216
2	89
2	93
73	2101
73	2137
73	2137
6	2365
21	1304
2	63
3	125
1	54
10	1570
5	152
3	72
1	54
2	53
1	39
1	37
12	412
5	186
10	669
3	127
3	137
8	568
1	46
76	5144
17	2580
11	1755
10	502
3	109
2	72
2	74
11	351
85	4812
52	12147
1	41
11	441
1	239
1	53
1	48
1	73
557	55233
286	16848
13	378
1	55
7	138
1	46
43	1490
62	2415
81	2690
23	937
227	11888
1	225
348	23900
1	39
31	1926
3	5027
9	1114
24	1078
339	13053
471	27245
24	1425
72	4662
159	9171
23	1008
284	16656
18	673
42	1656
409	24336
3	5820
1	43
31	2466
6	17067
2	1282
1	58
1	42
4	189
4	81
17	1071
4	12414
2	1555
1	53
1	53
15	442
4	9097
2	2226
2	1264
3	6101
2	1316
2	3857
13	50874
3	7822
4	3970
5	19139
2	2119
3	5534
3	7381
2	1104
1	237
3	6349
14	53708
6	17770
2	2011
8	27099
4	9227
2	3759
3	7708
2	878
4	12626
4	9229
1	53
183	9337
517	29574
11	342
199	11957
639	24680
13	281
1	73
1	72
2	82
5	119
5	127
5	139
5	109
5	94
131	9421
3	153
1	326
23	91283
3	8735
2	4006
3	7918
547	83124
814	47156
2	822
2	874
2	1154
2	962
2	793
2	801
2	702
2	784
2	828
1	58
1	271
5	17170
31	2179
1	112
1	66
30	2084
1	66
37	2606
1	66
1	89
1	89
1	66
14	909
12	751
1	51
40	2828
1	66
1	66
1	60
55	4036
1	66
1	66
2	69
1	66
31	2065
26	1667
6	283
1	66
21	1469
1	66
1	66
1	89
7	351
62	4703
67	5105
1	66
4	119
1	66
1	66
1	66
8	440
11	679
1	89
17	1159
1	66
1	53
1	112
3	61
1	66
43	3190
1	66
25	1837
2	60
4	66
2	60
2	49
1	66
9	510
1	66
1	66
1	66
1	66
2	61
1	66
2	51
19	592
1	89
1	66
1	66
1	66
34	2406
11	575
11	577
1	66
1	66
1	77
1	66
11	671
12	759
6	187
8	174
2	45
3	135
1	1354
2	1996
2	2244
1	240
3	6610
4	11016
1	217
1	224
1	210
1	232
1	223
2	3431
3	144
1	204
1	224
1	217
68	2429
322	11026
148	4301
48	2085
2	3769
7	23317
2	2413
9	30479
5	16985
1	211
1	261
1	402
1	401
1	408
1	210
2	1592
4	10225
673	25706
1	338
1	368
1	1249
62	8386
147	4256
1	34
1	916
1	308
4	79
8	233
2202	78538
2911	116598
35	889
523	15199
1	366
1	428
2	1288
149	4831
42	1604
41	928
200	7116
576	19766
86	2754
126	2893
41	1156
36	1229
294	7740
116	6425
6	346
32	1260
27	1024
27	1024
27	1024
15	242
117	3764
137	3595
69	2054
120	2425
75	1546
125	3445
90	2156
165	3302
111	2954
54	1244
47	1429
66	2286
110	4224
9	212
170	5922
178	2948
73	3355
22	1000
5	315
16	446
16	541
16	435
194	6496
46	814
864	25190
99	2612
183	16065
61	1967
39	1303
39	1022
30	679
136	4242
88	2318
28	768
144	5310
55	1249
40	915
17	380
64	1348
20	332
629	26827
41	1081
350	11987
24	508
62	2061
83	2450
90	1325
58	1956
48	1098
44	966
82	2829
15	423
36	1292
28	796
338	10582
270	8420
115	2858
116	2068
214	6050
62	1778
298	10788
94	2574
47	1306
32	884
20	373
8	90
2	136
16	258
56	1348
255	6500
84	2188
108	3398
775	21380
160	3022
101	2372
197	5340
19	301
22	457
72	2132
74	1956
98	3460
104	2384
178	5684
3	103
150	5593
40	1134
308	9736
106	3152
282	5910
508	15205
1	39
1	39
38	1820
8	290
323	19315
1	58
708	51408
41	954
101	3817
653	18051
315	11499
124	5152
1	91
47	1134
34	1861
40	2401
2	1629
1	81
1	85
1	40
1	67
558	22973
1	127
1	162
1	433
286	8546
243	7057
46	734
635	18810
42	963
52	1291
2	92
24	370
22	412
22	424
441	13818
25	457
94	3226
59	1901
389	13489
28	486
190	4832
108	4376
39	1324
550	20550
80	2740
50	1242
24	468
358	11872
38	935
176	7206
30	483
516	16236
166	3705
98	1238
26	1098
68	1852
150	4218
276	9259
130	4160
314	10430
250	6224
128	3523
98	2906
244	6942
118	3548
54	1288
92	2784
43	1150
50	948
210	6174
254	8332
164	5888
130	2996
520	19869
256	8338
72	2004
57	888
19	421
254	8024
316	10696
66	1608
146	4218
262	8528
24	520
176	5440
82	2516
326	15142
74	1796
396	14824
174	5326
534	17832
116	4014
56	1162
144	4626
550	16217
68	1460
61	2097
132	2796
84	2774
22	402
38	700
40	762
188	4796
82	2300
109	3548
80	3104
46	1016
104	2654
222	4927
188	4211
54	1830
242	6684
18	268
74	2524
162	4820
22	495
80	2832
210	5788
268	6752
202	6104
98	3046
52	1224
2	120
54	934
23	561
64	3514
72	1695
215	5689
16	431
40	1061
12	255
45	1566
32	581
51	2110
19	540
35	821
47	1192
74	3272
210	6792
5	73
6	189
65	2617
6	178
23	988
14	378
14	332
23	475
79	2314
53	1706
6	199
6	260
19	448
60	1733
6	87
6	120
6	101
7	228
42	1301
8	294
7	179
10	292
169	6165
1	60
28	565
158	6310
1360	44527
90	2850
56	1482
112	3218
166	6494
51	599
51	606
40	664
37	934
50	1472
10	168
122	3748
88	2696
2	104
27	811
192	4980
25	629
29	742
164	4068
13	200
6	126
82	3290
60	1693
92	1658
1	85
260	7650
29	573
70	2045
52	1997
60	1308
